sentimento,comentarios
negative,"['gost', 'de', 'sab', 'quand', 'cheg', 'meu', 'produt', 'pois', 'já', 'se', 'pass', 'a', 'dat', 'previst', 'par', 'entreg', 'gost', 'de', 'uma', 'respost', 'estou', 'aguard']"
neutral,"['loj', 'not']"
positive,"['parabéns', 'receb', 'antes', 'do', 'praz', 'tud', 'corret', 'com', 'foi', 'combin']"
negative,"['o', 'produt', 'entreg', 'difer', 'do', 'ped', 'trat', 'se', 'de', 'um', 'produt', 'inferior', 'gost', 'que', 'foss', 'solucion', 'o', 'problem', 'nã', 'estou', 'satisfeit', 'com', 'proced']"
positive,"['muit', 'bom', 'mesm']"
neutral,"['compr', 'o', 'produt', 'pagu', 'no', 'bolet', 'e', 'só', 'receb', 'metad', 'do', 'produt', 'anunc', 'uma', 'cois', 'é', 'mand', 'outr', 'muit', 'insatisfeit']"
positive,"['entreg', 'antes', 'do', 'praz', 'produt', 'muit', 'bem', 'conserv']"
positive,"['produt', 'de', 'ótim', 'qualidad', 'ador']"
positive,"['apes', 'da', 'demor', 'em', 'exped', 'a', 'not', 'fiscal', 'depo', 'de', 'exped', 'a', 'entreg', 'foi', 'ráp', 'e', 'o', 'produt', 'vei', 'bem', 'embal', 'recom']"
neutral,"['compr', 'o', 'produt', 'dia', 'em', 'inici', 'de', 'marc', 'e', 'nã', 'receb', 'no', 'praz', 'abrind', 'até', 'um', 'protocol', 'par', 'resolv', 'minh', 'situaçã']"
negative,"['nã', 'receb', 'o', 'produt', 'assim', 'com', 'nenhum', 'contat', 'por', 'part', 'do', 'vendedor']"
negative,"['nem', 'ratr', 'estou', 'consegu']"
positive,['not']
neutral,"['esper', 'o', 'instal']"
neutral,"['compr', 'um', 'produt', 'par', 'ser', 'entreg', 'por', 'essa', 'loj', 'e', 'aind', 'nã', 'receb', 'pois', 'assim', 'já', 'se', 'pass', 'a', 'dat', 'de', 'entreg']"
positive,"['ótim', 'servic']"
neutral,"['ótim', 'compr', 'ótim', 'produt', 'só', 'sent', 'falt', 'de', 'algum', 'comunic', 'entre', 'a', 'compr', 'e', 'a', 'cheg', 'do', 'produt', 'só', 'contat', 'mas', 'val']"
negative,"['vei', 'conform', 'o', 'ped', 'mais', 'o', 'pós', 'vend', 'nã', 'respond', 'nenhum', 'das', 'minh', 'pergunt']"
negative,"['compr', 'duas', 'mochil', 'receb', 'apen', 'uma', 'o', 'natal', 'está', 'cheg', 'e', 'até', 'agor', 'nad']"
positive,['perfeit']
neutral,"['o', 'prec', 'foi', 'ótim', 'o', 'praz', 'de', 'entreg', 'que', 'é', 'long', 'mais', 'de', 'mês', 'par', 'entreg', 'compr', 'cartuch', 'e', 'entreg', 'apen', 'reclam', 'e', 'envi', 'o', 'outr', 'aind', 'dentr', 'do', 'praz', 'de', 'entreg']"
positive,"['praz', 'foi', 'estend', 'porém', 'entreg', 'no', 'praz', 'divulg', 'na', 'propagand', 'cadeir', 'conform', 'fot', 'vem', 'par', 'mont', 'mais', 'fácil', 'e', 'lind']"
positive,"['simples', 'lind', 'ador', 'o', 'produt', 'tamanh', 'perfeit', 'já', 'compr', 'vár', 'produt', 'já', 'faz', 'anos', 'que', 'compr', 'no', 'baratheon']"
neutral,"['muit', 'bom', 'cheg', 'dentr', 'do', 'praz']"
positive,"['otim', 'prec', 'entreg', 'antes', 'do', 'praz', 'e', 'produt', 'de', 'ótim', 'qualidad']"
neutral,"['compr', 'um', 'relogi', 'de', 'present', 'de', 'natal', 'par', 'meu', 'filh', 'e', 'ate', 'agor', 'nao', 'cheg', 'envi', 'mensagens', 'e', 'na', 'ultim', 'convers', 'o', 'relogi', 'cheg', 'ontem', 'por', 'nao', 'receb', 'nad']"
positive,"['só', 'pod', 'entreg', 'mais', 'ráp', 'fim', 'de', 'ano']"
positive,"['otim', 'vend', 'tud', 'perfeit']"
positive,"['produt', 'de', 'ótim', 'qualidad', 'cheg', 'antes', 'do', 'temp', 'esper', 'ame']"
positive,"['vei', 'bem', 'embal', 'envi', 'ráp']"
positive,"['estou', 'muit', 'satisfeit', 'com', 'a', 'minh', 'compr', 'e', 'com', 'o', 'receb', 'do', 'produt', 'dentr', 'do', 'praz']"
neutral,"['até', 'agor', 'nã', 'receb', 'nad', 'a', 'colch', 'estav', 'previst', 'par', 'anteont', 'e', 'até', 'agor', 'nad']"
negative,"['os', 'pinc', 'vier', 'amass', 'nã', 'condiz', 'com', 'algum', 'fot', 'mas', 'condiz', 'com', 'a', 'descriçã', 'sã', 'frac', 'nã', 'cab', 'na', 'cas', 'e', 'um', 'vei', 'descol']"
positive,"['produt', 'correspondent', 'as', 'minh', 'expect', 'foi', 'entreg', 'antes', 'do', 'praz', 'estabelec']"
neutral,"['indic', 'a', 'loj', 'compr', 'sempr', 'na', 'lannist']"
negative,"['o', 'produt', 'vei', 'diferent', 'da', 'q', 'mostr', 'na', 'fot', 'nã', 'é', 'de', 'lux', 'nem', 'acolcho', 'com', 'diz']"
positive,"['foi', 'tud', 'normal', 'com', 'é', 'mesm', 'uma', 'compr', 'por', 'internet', 'obrig']"
neutral,"['boa', 'compr']"
neutral,"['produt', 'cheg', 'dentr', 'do', 'praz', 'atend', 'pel', 'cust', 'benefíci', 'porém', 'a', 'bols', 'nã', 'é', 'forr', 'e', 'a', 'alça', 'é', 'de', 'plástic', 'estou', 'satisfeit']"
positive,"['estou', 'plen', 'satisfeit', 'com', 'minh', 'aquisiçã', 'e', 'recom', 'a', 'únic', 'cois', 'que', 'nã', 'concord', 'é', 'com', 'o', 'valor', 'de', 'fret', 'autíssim']"
neutral,"['compr', 'só', 'envi']"
neutral,"['parec', 'que', 'mant', 'bem', 'o', 'aliment', 'sem', 'murch', 'batat', 'palh', 'mas', 'a', 'tamp', 'é', 'estranh', 'parec', 'que', 'nã', 'fech', 'e', 'o', 'inox', 'da', 'tamp', 'é', 'fei']"
negative,"['estou', 'aguard', 'uma', 'respost', 'até', 'hoj', 'sobr', 'os', 'meus', 'produt', 'já', 'for', 'pag', 'e', 'aind', 'nã', 'os', 'receb', 'for', 'igu', 'e', 'necessit', 'fal', 'com', 'pesso', 'e', 'nã', 'máquin', 'ou', 'gravaçõ']"
positive,"['entreg', 'e', 'produt', 'perfeit']"
positive,"['parabéns', 'pel', 'excelent', 'atend', 'de', 'qualidad']"
neutral,"['produt', 'entreg', 'antecip']"
positive,"['gost', 'de', 'compr', 'receb', 'o', 'produt', 'antes', 'do', 'praz', 'e', 'de', 'boa', 'qualidad', 'recom']"
positive,"['sup', 'recom', 'stark', 'sempr', 'cheg', 'antes', 'da', 'dta', 'previst', 'd']"
neutral,"['correi', 'nã', 'entreg']"
neutral,"['entreg', 'feit', 'no', 'praz', 'e', 'produt', 'em', 'perfeit', 'condico', 'parabens', 'a', 'equip']"
neutral,"['aind', 'nã', 'receb', 'o', 'produt']"
negative,"['gost', 'de', 'receb', 'os', 'produt', 'corret', 'tent', 'realiz', 'a', 'troc', 'pel', 'devolu', 'de', 'dinheir', 'no', 'cartã', 'mas', 'o', 'sit', 'da', 'lannist', 'nã', 'possibilit', 'que', 'sej', 'realiz']"
positive,"['produt', 'perfeit', 'entreg', 'ráp', 'estou', 'satisfeitíssim']"
negative,"['meu', 'produt', 'vei', 'com', 'defeit', 'devolv', 'conform', 'inform', 'post', 'no', 'correi', 'conform', 'indic', 'e', 'até', 'hoj', 'nã', 'receb', 'nenhum', 'notific', 'da', 'empres', 'quant', 'a', 'devolu', 'e', 'anális', 'par', 'ter', 'meuressarc']"
positive,"['o', 'ped', 'cheg', 'antes', 'do', 'praz', 'obrig']"
negative,"['só', 'receb', 'cartuch', 'já', 'abrim', 'reclam', 'no', 'sit', 'e', 'aind', 'nã', 'obtiv', 'respost']"
neutral,"['produt', 'de', 'alta', 'qualidad', 'descriçã', 'confer', 'com', 'o', 'produt', 'entreg', 'no', 'temp', 'cert', 'recom']"
negative,"['o', 'tamp', 'da', 'mes', 'cheg', 'tod', 'amass', 'e', 'bat']"
neutral,"['dentr', 'do', 'praz', 'porém', 'pod', 'agiliz', 'com', 'no', 'meu', 'outr', 'produt', 'que', 'foi', 'entreg', 'em', 'dias']"
positive,"['o', 'relógi', 'é', 'lind', 'e', 'a', 'entreg', 'foi', 'muit', 'ráp', 'recom']"
positive,"['ador', 'pequen', 'fácil', 'de', 'usar', 'nã', 'arranh', 'apel', 'e', 'limp', 'a', 'pel', 'recom']"
positive,"['com', 'sempr', 'excelent', 'servic']"
negative,"['até', 'o', 'moment', 'eu', 'n', 'receb', 'o', 'produt']"
neutral,"['com', 'sempr', 'lannist', 'entreg', 'certinh']"
positive,"['produt', 'perfeit', 'cheg', 'antes', 'do', 'praz']"
positive,"['muit', 'bom', 'o', 'produt', 'melhor', 'que', 'esper', 'e', 'foi', 'entreg', 'no', 'praz', 'gost', 'bastant']"
negative,"['muit', 'bom', 'o', 'produt', 'e', 'prec', 'cobr']"
positive,['sdds']
positive,"['muit', 'bom', 'o', 'produt', 'recom']"
positive,"['entreg', 'dentr', 'do', 'praz', 'isso', 'é', 'import']"
positive,"['gost', 'muit', 'o', 'objet', 'vei', 'o', 'mesm', 'compr', 'já', 'compr', 'em', 'outr', 'loj', 'e', 'vei', 'outr', 'cor', 'ñ', 'gost', 'com', 'lannist', 'tud', 'ok']"
neutral,"['o', 'aparelh', 'cheg', 'apresent', 'defeit', 'nã', 'está', 'apresent', 'tod', 'as', 'funçõ', 'no', 'visor', 'digital']"
neutral,"['o', 'produt', 'nã', 'está', 'nas', 'med', 'corret', 'indic', 'na', 'ofert', 'ter', 'q', 'lig', 'par', 'vcs', 'par', 'troc']"
negative,"['no', 'aguard', 'de', 'um', 'retorn', 'urgent']"
negative,"['produt', 'mais', 'que', 'pass', 'do', 'praz', 'de', 'entreg', 'tent', 'resolv', 'o', 'problem', 'com', 'a', 'empres', 'e', 'nã', 'consig', 'fal', 'com', 'ninguém', 'tud', 'que', 'faz', 'é', 'me', 'pass', 'par', 'reclam', 'num', 'sistem', 'que', 'nã', 'funcion']"
neutral,"['só', 'receb', 'um', 'produt', 'const', 'que', 'já', 'receb', 'os', 'dois', 'nã', 'receb', 'a', 'sapateir']"
negative,"['der', 'um', 'praz', 'muit', 'grand', 'par', 'a', 'entreg', 'do', 'produt', 'e', 'nã', 'consegu', 'entreg', 'no', 'praz']"
neutral,"['excelent', 'produt', 'indic', 'a', 'qualqu', 'pesso']"
positive,"['tud', 'certinh', 'entreg', 'no', 'praz', 'ótim']"
negative,"['nã', 'receb', 'o', 'produt', 'e', 'agor']"
neutral,"['cheg', 'amass']"
neutral,['recom']
negative,"['compr', 'tapet', 'de', 'borrach', 'par', 'tr', 'mitsubish', 'a', 'loj', 'entreg', 'um', 'tapet', 'de', 'pvc', 'horrivel', 'no', 'titul', 'ta', 'tapet', 'borrach', 'tr', 'me', 'engan', 'e', 'agor', 'o', 'que', 'faz', 'send', 'que', 'tem', 'despes', 'par', 'devoluça', 'por']"
positive,"['ótim', 'perfum', 'fragrânc', 'maravilh', 'recom']"
neutral,"['muit', 'boa', 'e', 'rap', 'e', 'o', 'produt', 'vei', 'em', 'bom', 'estad', 'agor', 'e', 'mesm', 'faz', 'os', 'test']"
positive,"['o', 'produt', 'super', 'minh', 'expect', 'o', 'praz', 'de', 'entreg', 'foi', 'antecip', 'em', 'dias', 'já', 'instal', 'e', 'fic', 'show']"
positive,"['previsã', 'de', 'entreg', 'até', 'receb', 'em', 'excelent']"
neutral,"['solicit', 'devolu', 'produt', 'com', 'defeit']"
positive,"['loj', 'em', 'si', 'é', 'boa', 'pen', 'a', 'american', 'nao', 'da', 'suport', 'ao', 'client']"
positive,"['exat', 'o', 'que', 'eu', 'precis']"
neutral,"['ache', 'a', 'qualidad', 'do', 'produt', 'muit', 'ruim', 'nã', 'vei', 'nenhum', 'buch', 'ou', 'parafus', 'par', 'fix', 'na', 'pared']"
positive,"['obrig', 'cheg', 'mto', 'ráp']"
neutral,"['o', 'únic', 'problem', 'é', 'que', 'a', 'marcaçã', 'de', 'dat', 'é', 'a', 'marcaçã', 'american']"
neutral,"['acho', 'que', 'o', 'produt', 'dev', 'ter', 'um', 'praz', 'de', 'validad', 'maior']"
positive,"['entreg', 'antes', 'do', 'praz', 'recom', 'essa', 'loj']"
positive,['show']
neutral,"['boa', 'noit', 'as', 'loj', 'lannist', 'sã', 'ótim', 'ador', 'o', 'sit', 'hoj', 'fac', 'pouquíssim', 'compr', 'pel', 'fret', 'abus', 'infeliz', 'nã', 'compens', 'com', 'antes', 'mas', 'precis', 'compr', 'obrig']"
positive,"['excelent', 'produt', 'bonit', 'e', 'sofistic']"
neutral,"['nã', 'vei', 'a', 'not', 'fiscal']"
positive,"['agradec', 'muit', 'pois', 'receb', 'o', 'produt', 'corret', 'conform', 'encontr', 'no', 'sit', 'a', 'entreg', 'foi', 'sup', 'ráp', 'fiqu', 'muit', 'satisfeit', 'e', 'com', 'certez', 'vou', 'recoment', 'par', 'os', 'amig']"
positive,"['entreg', 'ráp', 'produt', 'conform', 'anunc']"
negative,"['meu', 'produt', 'aind', 'nã', 'foi', 'entreg', 'já', 'fiz', 'minh', 'reclam', 'e', 'até', 'agor', 'nã', 'tiv', 'nenhum', 'previsã', 'de', 'entreg', 'estou', 'sup', 'insatisfeit', 'e', 'quer', 'meu', 'dinheir', 'de', 'volt', 'foi', 'denunc', 'ao', 'procon']"
negative,"['a', 'cortin', 'nã', 'é', 'o', 'model', 'que', 'ped']"
neutral,"['a', 'impressã', 'está', 'saind', 'com', 'a', 'tint', 'fraquinh']"
negative,"['compr', 'ros', 'com', 'brac', 'branc', 'e', 'entreg', 'tod', 'pret']"
negative,"['precis', 'de', 'uma', 'previsã']"
positive,"['estou', 'muit', 'satisfeit', 'cheg', 'antes', 'do', 'praz', 'sup', 'recom']"
neutral,"['produt', 'cheg', 'antes', 'do', 'praz', 'estipul', 'e', 'atend', 'plen', 'minh', 'expect']"
neutral,"['entreg', 'dentr', 'do', 'praz', 'produt', 'sem', 'nenhum', 'problem']"
positive,['bom']
positive,"['boa', 'qualidad', 'e', 'prec']"
positive,"['sempr', 'entreg', 'antes', 'do', 'praz']"
positive,"['muit', 'bom', 'sup', 'recom', 'entreg', 'sempr', 'cert']"
neutral,"['boas', 'pessoal', 'a', 'atendent', 'da', 'lannist', 'foi', 'muit', 'atenc', 'porém', 'a', 'loj', 'que', 'dev', 'ter', 'me', 'entreg', 'o', 'produt', 'cancel', 'a', 'compr', 'o', 'que', 'ser', 'que', 'acontec']"
positive,"['entreg', 'antes', 'do', 'praz', 'produt', 'perfeit']"
positive,"['recom', 'par', 'tod', 'nã', 'tiv', 'problem', 'nenhum', 'mercador', 'e', 'praz', 'ótim']"
positive,"['gost', 'de', 'ter', 'compr', 'nest', 'loj', 'atend', 'perfeit']"
neutral,"['compr', 'uma', 'cadeir', 'receb', 'no', 'praz', 'porém', 'a', 'cadeir', 'vei', 'quebr', 'na', 'part', 'inferior', 'pod', 'ter', 'um', 'maior', 'cuid', 'na', 'embalag']"
positive,"['sempr', 'compr', 'e', 'sempr', 'receb', 'o', 'produt', 'cert', 'no', 'praz', 'ou', 'antes', 'do', 'praz']"
positive,"['entreg', 'muit', 'rap']"
positive,"['o', 'produt', 'foi', 'entreg', 'bem', 'antes', 'do', 'praz', 'ador']"
positive,"['aind', 'nao', 'instal', 'mais', 'gost', 'muit']"
positive,"['bom', 'produt', 'entreg', 'ráp', 'recom']"
positive,"['produt', 'receb', 'no', 'praz', 'e', 'em', 'perfeit', 'condiçõ']"
positive,"['muit', 'bom']"
negative,"['receb', 'outr', 'bonec', 'quer', 'devolv', 'e', 'nã', 'consig', 'contat', 'jam', 'compr', 'nov', 'dess', 'loj']"
neutral,"['ótim', 'compr', 'mas', 'o', 'fret', 'nao', 'compens', 'pes', 'no', 'orçament', 'dev', 'ter', 'fret', 'grat']"
positive,"['n', 'a']"
neutral,"['o', 'produt', 'cheg', 'com', 'eu', 'imagin', 'por', 'enquant', 'estou', 'gost']"
positive,"['ótim', 'ráp', 'na', 'entreg', 'obrig']"
neutral,"['pens', 'que', 'dev', 'hav', 'um', 'mod', 'de', 'se', 'comunic', 'com', 'a', 'empres', 'cas', 'acontec', 'de', 'encomend', 'nã', 'ser', 'entreg']"
positive,"['produt', 'bom', 'praz', 'bom']"
positive,"['muit', 'bom', 'já', 'é', 'o', 'segund', 'objet', 'que', 'compr', 'e', 'receb', 'sem', 'problem', 'nenhum']"
positive,"['bonit', 'e', 'de', 'boa', 'qualidad', 'ador']"
positive,"['o', 'produt', 'cheg', 'antes', 'do', 'praz']"
negative,"['boa', 'noit', 'nã', 'gost', 'pois', 'nunc', 'consegu', 'fal', 'com', 'vcs', 'pel', 'telefon']"
positive,"['vendedor', 'compromiss', 'do', 'vou', 'o', 'client']"
neutral,"['o', 'produt', 'nã', 'atend', 'minh', 'espect', 'pois', 'os', 'potinh', 'sã', 'dific', 'de', 'abrir', 'e', 'fech', 'e', 'a', 'bandej', 'onde', 'vai', 'os', 'potinh', 'vei', 'com', 'pont', 'de', 'ferrug']"
positive,"['muit', 'satisfeit', 'entreg', 'sup', 'ráp', 'show', 'parabéns', 'eu', 'vacil', 'e', 'compr', 'um', 'celul', 'nas', 'cas', 'bah', 'tem', 'quas', 'um', 'mês', 'e', 'nã', 'entreg']"
positive,['ótim']
positive,"['tud', 'cent', 'e', 'no', 'praz', 'recoment']"
negative,"['nã', 'receb', 'o', 'jog', 'na', 'cor', 'tabac', 'só', 'o', 'vermelh']"
negative,"['nao', 'foi', 'entreg', 'na', 'minh', 'cas', 'por', 'isso', 'nao', 'gost', 'nao', 'tenh', 'temp', 'de', 'esta', 'indo', 'nos', 'correi']"
positive,"['compr', 'perfeit']"
negative,"['o', 'produt', 'vei', 'estrag']"
negative,"['minh', 'mercador', 'nã', 'foi', 'entreg', 'já', 'pagu', 'a', 'primeir', 'fatur', 'quer', 'cancel', 'a', 'compr', 'pois', 'pagu', 'o', 'fret', 'e', 'nã', 'receb', 'a', 'mercador']"
negative,"['produt', 'ja', 'cheg', 'com', 'defeit', 'nã', 'fucion', 'conform', 'minh', 'necess', 'de', 'uso', 'infeliz', 'ultim', 'compr', 'minh', 'total', 'insatisfeit']"
neutral,"['receb', 'apen', 'caix', 'com', 'unidad', 'e', 'ped', 'caix']"
negative,"['compr', 'dois', 'pendent', 'só', 'cheg', 'um', 'precis', 'sab', 'o', 'que', 'foi', 'que', 'houv']"
neutral,"['recom', 'esta', 'loj', 'entreg', 'direitinh']"
neutral,"['tud', 'conform', 'e', 'entreg', 'muit', 'ráp', 'que', 'pen', 'que', 'nã', 'verifiqu', 'a', 'cor', 'pois', 'era', 'pret', 'e', 'precis', 'de', 'cinz', 'outr', 'pont', 'que', 'tiv', 'que', 'lix', 'pouc', 'par', 'funcion', 'mas', 'nad', 'dem']"
positive,"['entreg', 'rap', 'e', 'corret']"
neutral,"['produt', 'de', 'fácil', 'montag', 'e', 'atend', 'perfeit', 'ao', 'propósit', 'par', 'otimiz', 'espac']"
negative,"['produt', 'vei', 'com', 'amass', 'e', 'também', 'nã', 'está', 'funcion', 'corret']"
neutral,"['gost', 'do', 'produt']"
positive,"['produt', 'de', 'ótim', 'qualidad']"
negative,"['estou', 'esper', 'há', 'mais', 'de', 'vint', 'dias', 'e', 'aind', 'nã', 'receb', 'meu', 'produt', 'e', 'nã', 'consig', 'nenhum', 'inform']"
negative,"['estou', 'aguard', 'posiçã', 'da', 'empres', 'par', 'faz', 'a', 'devolu', 'do', 'produt']"
negative,"['fornecedor', 'nã', 'envi', 'o', 'produt', 'corret', 'solicit', 'o', 'sabor', 'chocolat', 'e', 'me', 'foi', 'envi', 'outr', 'sabor']"
positive,"['recom', 'está', 'loj']"
positive,"['ótim', 'produt']"
positive,['excelent']
positive,"['continu', 'assim', 'com', 'essa', 'respons', 'com', 'o', 'consumidor', 'tant', 'no', 'produt', 'quant', 'no', 'praz', 'de', 'entreg', 'primeir', 'vez', 'que', 'compr', 'e', 'vou', 'compr', 'muit', 'obrig']"
positive,"['ador', 'modern', 'bonit', 'meu', 'cantinh', 'do', 'caf', 'vai', 'fic', 'top']"
neutral,"['bom', 'foi', 'o', 'que', 'esper']"
neutral,"['tud', 'corr', 'com', 'combin', 'nad', 'a', 'reclam']"
neutral,"['de', 'fácil', 'manusei', 'até', 'o', 'present', 'atend', 'as', 'expect']"
positive,"['relógi', 'lind', 'entreg', 'antes', 'do', 'praz']"
neutral,"['vei', 'conform', 'o', 'anunc', 'simpl', 'mais', 'bonit']"
positive,"['produt', 'condiz', 'com', 'o', 'anúnci']"
negative,"['o', 'produt', 'aind', 'nã', 'cheg']"
neutral,"['satisfeit', 'eu', 'recom']"
positive,"['ame', 'cheg', 'rapidinh', 'aind', 'vou', 'test', 'lo', 'obrig']"
positive,"['gost', 'muit', 'do', 'que', 'compr', 'com', 'vcs', 'muit', 'obrig', 'brev', 'far', 'outr', 'compr', 'vand']"
negative,"['aind', 'nã', 'receb', 'o', 'produt']"
neutral,"['receb', 'a', 'bols', 'é', 'diferent', 'mas', 'gost', 'estav', 'previst', 'pra', 'de', 'janeir', 'estav', 'achand', 'muit', 'temp', 'porqu', 'é', 'pra', 'escol', 'e', 'estou', 'aguard', 'o', 'val', 'compr', 'da', 'primeir', 'compr', 'da', 'bols', 'que', 'nã', 'deu', 'cert']"
positive,"['receb', 'o', 'produt', 'que', 'quer', 'e', 'antes', 'do', 'praz', 'combin', 'muit', 'bom', 'recom', 'com', 'certez']"
neutral,"['na', 'propagand', 'está', 'escrit', 'mix', 'elétr', 'e', 'vei', 'um', 'portátil', 'que', 'eu', 'tenh', 'três', 'que', 'quebr', 'por', 'isso', 'eu', 'quer', 'um', 'elétr', 'vocês', 'dev', 'especific', 'melhor', 'os', 'produt']"
positive,"['produt', 'entreg', 'antes', 'do', 'praz', 'combin', 'nã', 'é', 'a', 'primeir', 'vez', 'que', 'compr', 'pel', 'sit', 'loj', 'lannist', 'e', 'recom', 'tal', 'empres', 'pel', 'seriedad', 'no', 'trat', 'com', 'os', 'client']"
negative,"['compr', 'produt', 'so', 'mand', 'e', 'n', 'mim', 'der', 'nenhum', 'justific']"
neutral,"['agradec', 'muit', 'bom']"
positive,"['dentr', 'do', 'previst']"
positive,"['receb', 'antes', 'do', 'praz', 'estim']"
positive,"['só', 'imagin', 'que', 'foss', 'maior', 'a', 'bonec', 'mais', 'é', 'legal']"
neutral,"['tiv', 'problem', 'na', 'entreg', 'pois', 'nã', 'tinh', 'ninguém', 'em', 'cas', 'par', 'receb', 'a', 'mercador', 'no', 'horári', 'que', 'pass']"
positive,"['atenc', 'lig', 'par', 'dar', 'acompanh', 'bom', 'praz', 'de', 'validad', 'demor', 'de', 'cheg', 'agor', 'é', 'verific', 'a', 'qualidad', 'do', 'produt']"
positive,"['muit', 'eficient', 'entreg', 'bem', 'ráp', 'eu', 'recom']"
neutral,"['muit', 'lind', 'o', 'relógi']"
positive,"['otim', 'produt', 'e', 'entreg', 'no', 'praz']"
neutral,"['cheg', 'antes', 'da', 'dat', 'do', 'praz', 'por', 'vaz', 'um', 'pouc', 'do', 'produt']"
positive,"['sempr', 'que', 'compr', 'com', 'vocês', 'meus', 'itens', 'cheg', 'em', 'perfeit', 'estad']"
positive,"['produt', 'entreg', 'antes', 'do', 'praz', 'em', 'ótim', 'estad']"
neutral,"['muit', 'bom']"
positive,"['entreg', 'sup', 'ráp', 'produt', 'de', 'ótim', 'qualidad', 'recom']"
positive,"['produt', 'lind', 'ótim']"
positive,['excelent']
neutral,"['esper', 'mais', 'as', 'toalh', 'pod', 'ser', 'mais', 'gross']"
neutral,"['entreg', 'uma', 'dia', 'antes', 'do', 'previst']"
neutral,"['demor', 'um', 'pouc', 'pra', 'esquent', 'mesm', 'na', 'potênc', 'máxim', 'mas', 'atend', 'bem', 'nos', 'rimeir', 'dias', 'de', 'uso', 'tem', 'um', 'cheir', 'mei', 'que', 'borrach', 'queim', 'mas', 'pass', 'recom', 'pel', 'pratic', 'e', 'cust', 'benefíci']"
positive,"['foi', 'entreg', 'bem', 'embal', 'entreg', 'rap', 'comform', 'promet', 'comform', 'a', 'imag']"
positive,"['tud', 'ocorr', 'de', 'form', 'eficient']"
positive,"['o', 'produt', 'cheg', 'antes', 'do', 'praz', 'e', 'em', 'perfeit', 'condiçõ']"
neutral,"['o', 'produt', 'nã', 'correspond', 'ao', 'que', 'eu', 'compr', 'a', 'películ', 'é', 'muit', 'menor', 'que', 'a', 'tel', 'do', 'celul', 'e', 'nã', 'cobr', 'tod', 'a', 'tel']"
positive,"['produt', 'conform', 'anunc', 'e', 'vei', 'antes', 'do', 'praz', 'perfeit']"
neutral,"['produt', 'bom', 'e', 'entreg', 'antes', 'do', 'previst']"
neutral,"['aind', 'nã', 'use', 'em', 'nenhum', 'viag', 'mas', 'parec', 'ser', 'muit', 'boa']"
negative,"['o', 'produt', 'foi', 'encaminh', 'par', 'cidad', 'de', 'destin', 'no', 'dia', 'e', 'até', 'o', 'moment', 'nã', 'receb']"
negative,"['produt', 'nã', 'foi', 'entreg']"
negative,"['simples', 'nã', 'receb', 'meu', 'produt', 'e', 'nao', 'tenh', 'um', 'posicion', 'decent', 'do', 'que', 'acontec']"
negative,"['nã', 'receb', 'o', 'brac', 'de', 'duch', 'com', 'desviador', 'soment', 'a', 'duch', 'x', 'com', 'brac', 'de', 'cm']"
neutral,"['ador', 'compr', 'nas', 'loj', 'lannist']"
positive,"['entreg', 'muit', 'ráp', 'e', 'produt', 'excelent']"
positive,['ótim']
negative,"['o', 'produt', 'pod', 'estar', 'com', 'mal', 'funcion', 'ou', 'o', 'meu', 'telefon', 'nã', 'está', 'consegu', 'faz', 'a', 'leitur']"
